Date	Total Discharge (cfs)	Baseflow (cfs)	Stormflow (cfs)
12/1/1974	1.7	1.6	0.1
12/2/1974	1.8	1.6	0.2
12/3/1974	1.6	1.6	0
12/4/1974	1.5	1.4	0.1
12/5/1974	1.4	1.4	0
12/6/1974	1.5	1.4	0.1
12/7/1974	1.8	1.7	0.1
12/8/1974	2.1	1.7	0.4
12/9/1974	1.7	1.7	0
12/10/1974	1.7	1.5	0.2
12/11/1974	1.6	1.5	0.1
12/12/1974	1.5	1.5	0
12/13/1974	1.5	1.5	0
12/14/1974	2.5	1.5	1
12/15/1974	15	1.5	13.5
12/16/1974	14	5.8	8.2
12/17/1974	8.6	5.8	2.8
12/18/1974	5.8	5.8	0
12/19/1974	4.8	3.8	1
12/20/1974	4.1	3.8	0.3
12/21/1974	3.8	3.8	0
12/22/1974	3.3	2.8	0.5
12/23/1974	3.2	2.8	0.4
12/24/1974	2.8	2.8	0
12/25/1974	2.5	2.2	0.3
12/26/1974	2.2	2.2	0
12/27/1974	2.3	2.2	0.1
12/28/1974	2.3	2.2	0.1
12/29/1974	2.3	2.2	0.1
12/30/1974	2.2	2.2	0
12/31/1974	2.1	1.9	0.2
1/1/1975	2.1	1.9	0.2
1/2/1975	1.9	1.9	0
1/3/1975	2.1	1.9	0.2
1/4/1975	1.9	1.9	0
1/5/1975	1.9	1.9	0
1/6/1975	2	2	0
1/7/1975	2	2	0
1/8/1975	2.3	2	0.3
1/9/1975	2.2	2.2	0
1/10/1975	22	2.2	19.8
1/11/1975	11	2.2	8.8
1/12/1975	11	6	5
1/13/1975	10	6	4
1/14/1975	6	6	0
1/15/1975	3.8	2.7	1.1
1/16/1975	3.1	2.7	0.4
1/17/1975	2.7	2.7	0
1/18/1975	2.7	2.3	0.4
1/19/1975	2.4	2.3	0.1
1/20/1975	2.3	2.3	0
1/21/1975	2.3	1.8	0.5
1/22/1975	1.8	1.8	0
1/23/1975	1.8	1.8	0
1/24/1975	2.1	2.1	0
1/25/1975	3.5	2.1	1.4
1/26/1975	2.8	2.1	0.7
1/27/1975	2.3	2.2	0.1
1/28/1975	2.2	2.2	0
1/29/1975	3	2.2	0.8
1/30/1975	2.2	1.9	0.3
1/31/1975	2	1.9	0.1
2/1/1975	1.9	1.9	0
2/2/1975	1.8	1.7	0.1
2/3/1975	1.8	1.7	0.1
2/4/1975	1.7	1.7	0
2/5/1975	1.8	1.7	0.1
2/6/1975	1.7	1.7	0
2/7/1975	1.7	1.7	0
2/8/1975	1.6	1.3	0.3
2/9/1975	1.3	1.3	0
2/10/1975	1.3	1.3	0
2/11/1975	1.4	1.4	0
2/12/1975	1.4	1.4	0
2/13/1975	1.4	1.4	0
2/14/1975	1.3	1.3	0
2/15/1975	1.4	1.3	0.1
2/16/1975	1.4	1.3	0.1
2/17/1975	1.5	1.5	0
2/18/1975	1.7	1.5	0.2
2/19/1975	1.7	1.5	0.2
2/20/1975	1.6	1.5	0.1
2/21/1975	1.5	1.5	0
2/22/1975	1.5	1.5	0
2/23/1975	1.5	1.5	0
2/24/1975	5	1.5	3.5
2/25/1975	7	1.5	5.5
2/26/1975	6.6	3.4	3.2
2/27/1975	4.5	3.4	1.1
2/28/1975	3.4	3.4	0
3/1/1975	3	2.3	0.7
3/2/1975	2.8	2.3	0.5
3/3/1975	2.3	2.3	0
3/4/1975	2.2	2	0.2
3/5/1975	2	2	0
3/6/1975	2	2	0
3/7/1975	2	1.8	0.2
3/8/1975	1.8	1.8	0
3/9/1975	1.8	1.8	0
3/10/1975	1.8	1.7	0.1
3/11/1975	1.7	1.7	0
3/12/1975	1.8	1.7	0.1
3/13/1975	1.8	1.7	0.1
3/14/1975	1.7	1.7	0
3/15/1975	1.7	1.7	0
3/16/1975	1.9	1.9	0
3/17/1975	3.5	1.9	1.6
3/18/1975	27	1.9	25.1
3/19/1975	95	77	18
3/20/1975	88	77	11
3/21/1975	77	77	0
3/22/1975	127	55	72
3/23/1975	55	55	0
3/24/1975	55	55	0
3/25/1975	34	16	18
3/26/1975	22	16	6
3/27/1975	16	16	0
3/28/1975	15	15	0
3/29/1975	22	15	7
3/30/1975	17	15	2
3/31/1975	19	14	5
4/1/1975	19	14	5
4/2/1975	14	14	0
4/3/1975	11	10	1
4/4/1975	10	10	0
4/5/1975	10	10	0
4/6/1975	11	11	0
4/7/1975	17	11	6
4/8/1975	19	11	8
4/9/1975	16	12	4
4/10/1975	13	12	1
4/11/1975	12	12	0
4/12/1975	11	9.3	1.7
4/13/1975	9.8	9.3	0.5
4/14/1975	9.3	9.3	0
4/15/1975	9.1	8.4	0.7
4/16/1975	8.8	8.4	0.4
4/17/1975	8.4	8.4	0
4/18/1975	9.1	8.6	0.5
4/19/1975	11	8.6	2.4
4/20/1975	8.6	8.6	0
4/21/1975	7	6.8	0.2
4/22/1975	6.8	6.8	0
4/23/1975	7.9	6.8	1.1
4/24/1975	7.9	5.6	2.3
4/25/1975	6.6	5.6	1
4/26/1975	5.6	5.6	0
4/27/1975	5.6	5.6	0
4/28/1975	45	5.6	39.4
4/29/1975	32	5.6	26.4
4/30/1975	23	13	10
5/1/1975	17	13	4
5/2/1975	13	13	0
5/3/1975	11	8.1	2.9
5/4/1975	9.6	8.1	1.5
5/5/1975	8.1	8.1	0
5/6/1975	7	5.4	1.6
5/7/1975	6.2	5.4	0.8
5/8/1975	5.4	5.4	0
5/9/1975	5	4.3	0.7
5/10/1975	4.5	4.3	0.2
5/11/1975	4.3	4.3	0
5/12/1975	4.3	3.8	0.5
5/13/1975	3.8	3.8	0
5/14/1975	3.8	3.8	0
5/15/1975	3.6	3.3	0.3
5/16/1975	3.5	3.3	0.2
5/17/1975	3.3	3.3	0
5/18/1975	3.2	3	0.2
5/19/1975	3.2	3	0.2
5/20/1975	3	3	0
5/21/1975	2.9	2.8	0.1
5/22/1975	2.8	2.8	0
5/23/1975	2.8	2.8	0
5/24/1975	7.2	3.6	3.6
5/25/1975	4.3	3.6	0.7
5/26/1975	3.6	3.6	0
5/27/1975	2.9	2.3	0.6
5/28/1975	2.6	2.3	0.3
5/29/1975	2.3	2.3	0
5/30/1975	2.2	1.8	0.4
5/31/1975	2.1	1.8	0.3
6/1/1975	1.8	1.8	0
6/2/1975	1.6	1.5	0.1
6/3/1975	1.5	1.5	0
6/4/1975	1.7	1.5	0.2
6/5/1975	2.6	1.5	1.1
6/6/1975	1.8	1.5	0.3
6/7/1975	1.5	1.5	0
6/8/1975	1.3	0.73	0.57
6/9/1975	1.1	0.73	0.37
6/10/1975	0.73	0.73	0
6/11/1975	0.73	0.73	0
6/12/1975	1.4	0.73	0.67
6/13/1975	1.2	0.73	0.47
6/14/1975	1.1	1.1	0
6/15/1975	4.6	1.1	3.5
6/16/1975	3.6	1.1	2.5
6/17/1975	10	6.2	3.8
6/18/1975	9.6	6.2	3.4
6/19/1975	6.2	6.2	0
6/20/1975	4.3	2.6	1.7
6/21/1975	3.3	2.6	0.7
6/22/1975	2.6	2.6	0
6/23/1975	3.8	3.2	0.6
6/24/1975	3.8	3.2	0.6
6/25/1975	3.2	3.2	0
6/26/1975	2.6	1.8	0.8
6/27/1975	2	1.8	0.2
6/28/1975	1.8	1.8	0
6/29/1975	1.5	1.1	0.4
6/30/1975	1.3	1.1	0.2
7/1/1975	1.1	1.1	0
7/2/1975	1	0.85	0.15
7/3/1975	0.97	0.85	0.12
7/4/1975	0.85	0.85	0
7/5/1975	0.8	0.8	0
7/6/1975	1	0.8	0.2
7/7/1975	1.2	0.8	0.4
7/8/1975	0.97	0.74	0.23
7/9/1975	0.85	0.74	0.11
7/10/1975	0.74	0.74	0
7/11/1975	0.8	0.8	0
7/12/1975	0.91	0.8	0.11
7/13/1975	0.8	0.8	0
7/14/1975	0.74	0.62	0.12
7/15/1975	0.68	0.62	0.06
7/16/1975	0.62	0.62	0
7/17/1975	0.57	0.57	0
7/18/1975	1.7	0.57	1.13
7/19/1975	2.2	0.57	1.63
7/20/1975	2.2	1	1.2
7/21/1975	1.4	1	0.4
7/22/1975	1	1	0
7/23/1975	3	3	0
7/24/1975	17	3	14
7/25/1975	5.4	3	2.4
7/26/1975	3.2	1.7	1.5
7/27/1975	2.2	1.7	0.5
7/28/1975	1.7	1.7	0
7/29/1975	1.3	0.97	0.33
7/30/1975	1.1	0.97	0.13
7/31/1975	0.97	0.97	0
8/1/1975	0.91	0.91	0
8/2/1975	1.3	0.91	0.39
8/3/1975	1.6	0.91	0.69
8/4/1975	1.1	0.91	0.19
8/5/1975	0.97	0.91	0.06
8/6/1975	0.91	0.91	0
8/7/1975	0.8	0.62	0.18
8/8/1975	0.68	0.62	0.06
8/9/1975	0.62	0.62	0
8/10/1975	0.62	0.62	0
8/11/1975	0.62	0.62	0
8/12/1975	0.62	0.62	0
8/13/1975	0.62	0.53	0.09
8/14/1975	0.57	0.53	0.04
8/15/1975	0.53	0.53	0
8/16/1975	0.5	0.5	0
8/17/1975	0.51	0.5	0.01
8/18/1975	0.57	0.5	0.07
8/19/1975	0.61	0.61	0
8/20/1975	0.74	0.61	0.13
8/21/1975	0.78	0.61	0.17
8/22/1975	5.2	5.2	0
8/23/1975	18	5.2	12.8
8/24/1975	7.8	5.2	2.6
8/25/1975	8.1	3.5	4.6
8/26/1975	5.6	3.5	2.1
8/27/1975	3.5	3.5	0
8/28/1975	2.3	2.3	0
8/29/1975	4.1	2.3	1.8
8/30/1975	5.7	2.3	3.4
8/31/1975	4.6	2.4	2.2
9/1/1975	3.3	2.4	0.9
9/2/1975	2.4	2.4	0
9/3/1975	1.9	1.5	0.4
9/4/1975	1.5	1.5	0
9/5/1975	1.7	1.5	0.2
9/6/1975	1.7	1.1	0.6
9/7/1975	1.4	1.1	0.3
9/8/1975	1.1	1.1	0
9/9/1975	0.96	0.85	0.11
9/10/1975	0.91	0.85	0.06
9/11/1975	0.85	0.85	0
9/12/1975	0.78	0.65	0.13
9/13/1975	0.68	0.65	0.03
9/14/1975	0.65	0.65	0
9/15/1975	0.58	0.58	0
9/16/1975	0.58	0.58	0
9/17/1975	0.59	0.58	0.01
9/18/1975	0.56	0.51	0.05
9/19/1975	0.56	0.51	0.05
9/20/1975	0.51	0.51	0
9/21/1975	0.54	0.53	0.01
9/22/1975	0.53	0.53	0
9/23/1975	0.55	0.53	0.02
9/24/1975	0.62	0.22	0.4
9/25/1975	0.34	0.22	0.12
9/26/1975	0.22	0.22	0
9/27/1975	0.17	0.17	0
9/28/1975	0.17	0.17	0
9/29/1975	0.28	0.17	0.11
9/30/1975	0.4	0.29	0.11
10/1/1975	0.33	0.29	0.04
10/2/1975	0.29	0.29	0
10/3/1975	0.25	0.25	0
10/4/1975	0.25	0.25	0
10/5/1975	0.27	0.25	0.02
10/6/1975	0.43	0.4	0.03
10/7/1975	0.43	0.4	0.03
10/8/1975	0.4	0.4	0
10/9/1975	0.47	0.47	0
10/10/1975	0.5	0.47	0.03
10/11/1975	0.47	0.47	0
10/12/1975	0.53	0.53	0
10/13/1975	0.65	0.53	0.12
10/14/1975	0.75	0.53	0.22
10/15/1975	1.1	0.32	0.78
10/16/1975	0.54	0.32	0.22
10/17/1975	0.32	0.32	0
10/18/1975	0.49	0.48	0.01
10/19/1975	0.62	0.48	0.14
10/20/1975	0.48	0.48	0
10/21/1975	0.47	0.42	0.05
10/22/1975	0.42	0.42	0
10/23/1975	0.42	0.42	0
10/24/1975	0.51	0.51	0
10/25/1975	0.51	0.51	0
10/26/1975	0.51	0.51	0
10/27/1975	0.53	0.51	0.02
10/28/1975	0.51	0.51	0
10/29/1975	0.51	0.51	0
10/30/1975	0.53	0.53	0
10/31/1975	0.55	0.53	0.02
11/1/1975	0.6	0.53	0.07
11/2/1975	1.5	1.5	0
11/3/1975	3	1.5	1.5
11/4/1975	2	1.5	0.5
11/5/1975	1	0.9	0.1
11/6/1975	0.96	0.9	0.06
11/7/1975	0.9	0.9	0
11/8/1975	1.2	1.2	0
11/9/1975	2.5	1.2	1.3
11/10/1975	9	1.2	7.8
11/11/1975	3	1.4	1.6
11/12/1975	2	1.4	0.6
11/13/1975	1.4	1.4	0
11/14/1975	1	0.92	0.08
11/15/1975	0.97	0.92	0.05
11/16/1975	0.92	0.92	0
11/17/1975	0.89	0.84	0.05
11/18/1975	0.84	0.84	0
11/19/1975	1.2	0.84	0.36
11/20/1975	2.1	1.9	0.2
11/21/1975	2.3	1.9	0.4
11/22/1975	1.9	1.9	0
11/23/1975	1.6	1.6	0
11/24/1975	1.6	1.6	0
11/25/1975	1.6	1.6	0
11/26/1975	1.6	1.5	0.1
11/27/1975	1.5	1.5	0
11/28/1975	1.8	1.5	0.3
11/29/1975	15	12	3
11/30/1975	30	12	18
12/1/1975	12	12	0
12/2/1975	8.3	5.1	3.2
12/3/1975	6.1	5.1	1
12/4/1975	5.1	5.1	0
12/5/1975	5	4	1
12/6/1975	4.8	4	0.8
12/7/1975	4	4	0
12/8/1975	3.6	3.1	0.5
12/9/1975	3.4	3.1	0.3
12/10/1975	3.1	3.1	0
12/11/1975	3	2.9	0.1
12/12/1975	2.9	2.9	0
12/13/1975	5.7	2.9	2.8
12/14/1975	20	9	11
12/15/1975	13	9	4
12/16/1975	9	9	0
12/17/1975	6	2.6	3.4
12/18/1975	4.5	2.6	1.9
12/19/1975	2.6	2.6	0
12/20/1975	2.6	2.3	0.3
12/21/1975	2.5	2.3	0.2
12/22/1975	2.3	2.3	0
12/23/1975	2.3	2.1	0.2
12/24/1975	2.2	2.1	0.1
12/25/1975	2.1	2.1	0
12/26/1975	2.1	2	0.1
12/27/1975	2.1	2	0.1
12/28/1975	2	2	0
12/29/1975	1.9	1.8	0.1
12/30/1975	1.9	1.8	0.1
12/31/1975	1.8	1.8	0
1/1/1976	1.8	1.8	0
1/2/1976	1.8	1.8	0
1/3/1976	1.8	1.8	0
1/4/1976	1.6	1.3	0.3
1/5/1976	1.4	1.3	0.1
1/6/1976	1.3	1.3	0
1/7/1976	1.3	1.3	0
1/8/1976	1.3	1.3	0
1/9/1976	1.3	1.3	0
1/10/1976	1.2	1.2	0
1/11/1976	1.2	1.2	0
1/12/1976	1.2	1.2	0
1/13/1976	1.2	1.2	0
1/14/1976	1.2	1.2	0
1/15/1976	1.2	1.2	0
1/16/1976	1.3	1.1	0.2
1/17/1976	1.2	1.1	0.1
1/18/1976	1.1	1.1	0
1/19/1976	1.1	1.1	0
1/20/1976	1.2	1.1	0.1
1/21/1976	1.2	1.1	0.1
1/22/1976	1.2	1.2	0
1/23/1976	1.2	1.2	0
1/24/1976	1.3	1.2	0.1
1/25/1976	1.3	1.3	0
1/26/1976	1.3	1.3	0
1/27/1976	1.3	1.3	0
1/28/1976	1.3	1.3	0
1/29/1976	1.4	1.3	0.1
1/30/1976	1.4	1.3	0.1
1/31/1976	1.4	1.3	0.1
2/1/1976	1.4	1.3	0.1
2/2/1976	1.3	1.3	0
2/3/1976	1.4	1.3	0.1
2/4/1976	1.4	1.3	0.1
2/5/1976	1.3	1.3	0
2/6/1976	1.3	1.3	0
2/7/1976	1.3	1.3	0
2/8/1976	1.3	1.3	0
2/9/1976	1.4	1.4	0
2/10/1976	1.5	1.4	0.1
2/11/1976	1.6	1.4	0.2
2/12/1976	2	2	0
2/13/1976	9.9	2	7.9
2/14/1976	7.8	2	5.8
2/15/1976	25	13	12
2/16/1976	16	13	3
2/17/1976	13	13	0
2/18/1976	32	18	14
2/19/1976	27	18	9
2/20/1976	18	18	0
2/21/1976	14	11	3
2/22/1976	13	11	2
2/23/1976	11	11	0
2/24/1976	10	10	0
2/25/1976	12	10	2
2/26/1976	26	10	16
2/27/1976	40	28	12
2/28/1976	34	28	6
2/29/1976	28	28	0
3/1/1976	20	20	0
3/2/1976	26	20	6
3/3/1976	32	20	12
3/4/1976	70	65	5
3/5/1976	154	65	89
3/6/1976	65	65	0
3/7/1976	46	28	18
3/8/1976	33	28	5
3/9/1976	28	28	0
3/10/1976	27	23	4
3/11/1976	23	23	0
3/12/1976	55	23	32
3/13/1976	52	24	28
3/14/1976	32	24	8
3/15/1976	24	24	0
3/16/1976	19	14	5
3/17/1976	15	14	1
3/18/1976	14	14	0
3/19/1976	15	14	1
3/20/1976	16	14	2
3/21/1976	14	14	0
3/22/1976	10	9.2	0.8
3/23/1976	9.8	9.2	0.6
3/24/1976	9.2	9.2	0
3/25/1976	8.2	8.2	0
3/26/1976	9	8.2	0.8
3/27/1976	55	8.2	46.8
3/28/1976	28	21	7
3/29/1976	21	21	0
3/30/1976	24	21	3
3/31/1976	20	14	6
4/1/1976	17	14	3
4/2/1976	14	14	0
4/3/1976	12	9.2	2.8
4/4/1976	10	9.2	0.8
4/5/1976	9.2	9.2	0
4/6/1976	8.2	6.3	1.9
4/7/1976	7.2	6.3	0.9
4/8/1976	6.3	6.3	0
4/9/1976	5.7	5.5	0.2
4/10/1976	5.5	5.5	0
4/11/1976	6.2	5.5	0.7
4/12/1976	5.3	4.9	0.4
4/13/1976	5	4.9	0.1
4/14/1976	4.9	4.9	0
4/15/1976	6.9	6.9	0
4/16/1976	8.5	6.9	1.6
4/17/1976	7.2	6.9	0.3
4/18/1976	6.2	5	1.2
4/19/1976	5.3	5	0.3
4/20/1976	5	5	0
4/21/1976	7.1	6.5	0.6
4/22/1976	8.2	6.5	1.7
4/23/1976	6.5	6.5	0
4/24/1976	51	44	7
4/25/1976	81	44	37
4/26/1976	44	44	0
4/27/1976	29	16	13
4/28/1976	20	16	4
4/29/1976	16	16	0
4/30/1976	13	10	3
5/1/1976	12	10	2
5/2/1976	10	10	0
5/3/1976	9	7.8	1.2
5/4/1976	7.8	7.8	0
5/5/1976	9.5	7.8	1.7
5/6/1976	15	8.6	6.4
5/7/1976	11	8.6	2.4
5/8/1976	8.6	8.6	0
5/9/1976	7.6	6.5	1.1
5/10/1976	6.9	6.5	0.4
5/11/1976	6.5	6.5	0
5/12/1976	5.1	4.7	0.4
5/13/1976	4.9	4.7	0.2
5/14/1976	4.7	4.7	0
5/15/1976	6.4	6.4	0
5/16/1976	11	6.4	4.6
5/17/1976	8.3	6.4	1.9
5/18/1976	6.3	5.1	1.2
5/19/1976	5.6	5.1	0.5
5/20/1976	5.1	5.1	0
5/21/1976	4.2	3.5	0.7
5/22/1976	3.8	3.5	0.3
5/23/1976	3.5	3.5	0
5/24/1976	3.3	2.8	0.5
5/25/1976	3	2.8	0.2
5/26/1976	2.8	2.8	0
5/27/1976	2.5	2.5	0
5/28/1976	2.7	2.5	0.2
5/29/1976	5.5	2.5	3
5/30/1976	4.9	4.1	0.8
5/31/1976	4.7	4.1	0.6
6/1/1976	4.1	4.1	0
6/2/1976	3.4	2.5	0.9
6/3/1976	2.8	2.5	0.3
6/4/1976	2.5	2.5	0
6/5/1976	2.2	1.8	0.4
6/6/1976	2.1	1.8	0.3
6/7/1976	1.8	1.8	0
6/8/1976	1.6	1.4	0.2
6/9/1976	1.4	1.4	0
6/10/1976	1.4	1.4	0
6/11/1976	1.3	1.3	0
6/12/1976	1.4	1.3	0.1
6/13/1976	1.6	1.3	0.3
6/14/1976	3.7	1.8	1.9
6/15/1976	2.5	1.8	0.7
6/16/1976	1.8	1.8	0
6/17/1976	1.6	1.4	0.2
6/18/1976	1.5	1.4	0.1
6/19/1976	1.4	1.4	0
6/20/1976	1.3	1.1	0.2
6/21/1976	1.2	1.1	0.1
6/22/1976	1.1	1.1	0
6/23/1976	1.2	1.2	0
6/24/1976	1.2	1.2	0
6/25/1976	1.3	1.2	0.1
6/26/1976	1.1	1	0.1
6/27/1976	1	1	0
6/28/1976	1.1	1	0.1
6/29/1976	0.98	0.94	0.04
6/30/1976	1.1	0.94	0.16
7/1/1976	0.94	0.94	0
7/2/1976	0.81	0.69	0.12
7/3/1976	0.73	0.69	0.04
7/4/1976	0.69	0.69	0
7/5/1976	0.64	0.6	0.04
7/6/1976	0.61	0.6	0.01
7/7/1976	0.6	0.6	0
7/8/1976	0.6	0.54	0.06
7/9/1976	0.57	0.54	0.03
7/10/1976	0.54	0.54	0
7/11/1976	0.5	0.46	0.04
7/12/1976	0.47	0.46	0.01
7/13/1976	0.46	0.46	0
7/14/1976	0.44	0.4	0.04
7/15/1976	0.42	0.4	0.02
7/16/1976	0.4	0.4	0
7/17/1976	0.37	0.32	0.05
7/18/1976	0.32	0.32	0
7/19/1976	0.32	0.32	0
7/20/1976	0.39	0.3	0.09
7/21/1976	0.35	0.3	0.05
7/22/1976	0.3	0.3	0
7/23/1976	0.34	0.18	0.16
7/24/1976	0.28	0.18	0.1
7/25/1976	0.18	0.18	0
7/26/1976	0.17	0.17	0
7/27/1976	0.17	0.17	0
7/28/1976	0.28	0.17	0.11
7/29/1976	0.28	0.28	0
7/30/1976	1.4	0.28	1.12
7/31/1976	0.86	0.28	0.58
8/1/1976	2.8	0.98	1.82
8/2/1976	1.6	0.98	0.62
8/3/1976	0.98	0.98	0
8/4/1976	0.77	0.66	0.11
8/5/1976	0.73	0.66	0.07
8/6/1976	0.66	0.66	0
8/7/1976	0.55	0.42	0.13
8/8/1976	0.48	0.42	0.06
8/9/1976	0.42	0.42	0
8/10/1976	0.4	0.33	0.07
8/11/1976	0.4	0.33	0.07
8/12/1976	0.33	0.33	0
8/13/1976	0.31	0.31	0
8/14/1976	0.46	0.31	0.15
8/15/1976	0.36	0.31	0.05
8/16/1976	0.31	0.3	0.01
8/17/1976	0.3	0.3	0
8/18/1976	0.3	0.3	0
8/19/1976	0.28	0.22	0.06
8/20/1976	0.25	0.22	0.03
8/21/1976	0.22	0.22	0
8/22/1976	0.22	0.21	0.01
8/23/1976	0.22	0.21	0.01
8/24/1976	0.21	0.21	0
8/25/1976	0.22	0.22	0
8/26/1976	0.29	0.22	0.07
8/27/1976	0.24	0.22	0.02
8/28/1976	0.36	0.17	0.19
8/29/1976	0.21	0.17	0.04
8/30/1976	0.17	0.17	0
8/31/1976	0.15	0.15	0
9/1/1976	0.15	0.15	0
9/2/1976	0.15	0.15	0
9/3/1976	0.15	0.07	0.08
9/4/1976	0.07	0.07	0
9/5/1976	0.08	0.07	0.01
9/6/1976	0.08	0.05	0.03
9/7/1976	0.06	0.05	0.01
9/8/1976	0.05	0.05	0
9/9/1976	0.16	0.1	0.06
9/10/1976	0.12	0.1	0.02
9/11/1976	0.1	0.1	0
9/12/1976	0.04	0.02	0.02
9/13/1976	0.03	0.02	0.01
9/14/1976	0.02	0.02	0
9/15/1976	0.05	0.05	0
9/16/1976	0.08	0.05	0.03
9/17/1976	0.08	0.05	0.03
9/18/1976	0.08	0.08	0
9/19/1976	0.13	0.08	0.05
9/20/1976	0.21	0.08	0.13
9/21/1976	0.16	0.16	0
9/22/1976	0.18	0.16	0.02
9/23/1976	0.18	0.16	0.02
9/24/1976	0.18	0.17	0.01
9/25/1976	0.19	0.17	0.02
9/26/1976	0.17	0.17	0
9/27/1976	0.16	0.13	0.03
9/28/1976	0.15	0.13	0.02
9/29/1976	0.13	0.13	0
9/30/1976	0.13	0.13	0
10/1/1976	0.13	0.13	0
10/2/1976	0.13	0.13	0
10/3/1976	0.09	0.09	0
10/4/1976	0.11	0.09	0.02
10/5/1976	0.36	0.09	0.27
10/6/1976	0.36	0.19	0.17
10/7/1976	0.21	0.19	0.02
10/8/1976	0.19	0.19	0
10/9/1976	0.19	0.17	0.02
10/10/1976	0.19	0.17	0.02
10/11/1976	0.17	0.17	0
10/12/1976	0.17	0.17	0
10/13/1976	0.17	0.17	0
10/14/1976	0.17	0.17	0
10/15/1976	0.19	0.19	0
10/16/1976	0.21	0.19	0.02
10/17/1976	0.24	0.19	0.05
10/18/1976	0.21	0.21	0
10/19/1976	0.24	0.21	0.03
10/20/1976	0.24	0.21	0.03
10/21/1976	0.24	0.24	0
10/22/1976	0.24	0.24	0
10/23/1976	0.24	0.24	0
10/24/1976	0.21	0.21	0
10/25/1976	0.24	0.21	0.03
10/26/1976	0.24	0.21	0.03
10/27/1976	0.3	0.24	0.06
10/28/1976	0.27	0.24	0.03
10/29/1976	0.24	0.24	0
10/30/1976	0.4	0.4	0
10/31/1976	0.57	0.4	0.17
11/1/1976	0.4	0.4	0
11/2/1976	0.36	0.36	0
11/3/1976	0.4	0.36	0.04
11/4/1976	0.4	0.36	0.04
11/5/1976	0.4	0.36	0.04
11/6/1976	0.4	0.36	0.04
11/7/1976	0.36	0.36	0
11/8/1976	0.33	0.33	0
11/9/1976	0.36	0.33	0.03
11/10/1976	0.36	0.33	0.03
11/11/1976	0.27	0.21	0.06
11/12/1976	0.21	0.21	0
11/13/1976	0.24	0.21	0.03
11/14/1976	0.24	0.24	0
11/15/1976	0.24	0.24	0
11/16/1976	0.27	0.24	0.03
11/17/1976	0.27	0.27	0
11/18/1976	0.27	0.27	0
11/19/1976	0.27	0.27	0
11/20/1976	0.24	0.21	0.03
11/21/1976	0.24	0.21	0.03
11/22/1976	0.21	0.21	0
11/23/1976	0.19	0.19	0
11/24/1976	0.19	0.19	0
11/25/1976	0.24	0.19	0.05
11/26/1976	0.27	0.16	0.11
11/27/1976	0.24	0.16	0.08
11/28/1976	0.16	0.16	0
11/29/1976	0.13	0.09	0.04
11/30/1976	0.1	0.09	0.01
12/1/1976	0.09	0.09	0
12/2/1976	0.08	0.06	0.02
12/3/1976	0.07	0.06	0.01
12/4/1976	0.06	0.06	0
12/5/1976	0.05	0.05	0
12/6/1976	0.05	0.05	0
12/7/1976	0.05	0.05	0
12/8/1976	0.05	0.04	0.01
12/9/1976	0.05	0.04	0.01
12/10/1976	0.04	0.04	0
12/11/1976	0.04	0.04	0
12/12/1976	0.04	0.04	0
12/13/1976	0.04	0.04	0
12/14/1976	0.05	0.05	0
12/15/1976	0.05	0.05	0
12/16/1976	0.05	0.05	0
12/17/1976	0.05	0.04	0.01
12/18/1976	0.04	0.04	0
12/19/1976	0.05	0.04	0.01
12/20/1976	0.05	0.04	0.01
12/21/1976	0.04	0.04	0
12/22/1976	0.05	0.04	0.01
12/23/1976	0.05	0.05	0
12/24/1976	0.05	0.05	0
12/25/1976	0.05	0.05	0
12/26/1976	0.05	0.03	0.02
12/27/1976	0.04	0.03	0.01
12/28/1976	0.03	0.03	0
12/29/1976	0.02	0	0.02
12/30/1976	0.01	0	0.01
12/31/1976	0	0	0
1/1/1977	0	0	0
1/2/1977	0	0	0
1/3/1977	0	0	0
1/4/1977	0	0	0
1/5/1977	0	0	0
1/6/1977	0	0	0
1/7/1977	0	0	0
1/8/1977	0	0	0
1/9/1977	0	0	0
1/10/1977	0	0	0
1/11/1977	0	0	0
1/12/1977	0	0	0
1/13/1977	0	0	0
1/14/1977	0	0	0
1/15/1977	0	0	0
1/16/1977	0	0	0
1/17/1977	0	0	0
1/18/1977	0	0	0
1/19/1977	0	0	0
1/20/1977	0	0	0
1/21/1977	0	0	0
1/22/1977	0	0	0
1/23/1977	0	0	0
1/24/1977	0	0	0
1/25/1977	0	0	0
1/26/1977	0	0	0
1/27/1977	0	0	0
1/28/1977	0	0	0
1/29/1977	0	0	0
1/30/1977	0	0	0
1/31/1977	0	0	0
2/1/1977	0	0	0
2/2/1977	0	0	0
2/3/1977	0	0	0
2/4/1977	0	0	0
2/5/1977	0	0	0
2/6/1977	0	0	0
2/7/1977	0	0	0
2/8/1977	0	0	0
2/9/1977	0	0	0
2/10/1977	0	0	0
2/11/1977	0.01	0	0.01
2/12/1977	0.01	0.01	0
2/13/1977	0.01	0.01	0
2/14/1977	0.01	0.01	0
2/15/1977	0.01	0.01	0
2/16/1977	0.01	0.01	0
2/17/1977	0.01	0.01	0
2/18/1977	0.02	0.02	0
2/19/1977	0.02	0.02	0
2/20/1977	0.02	0.02	0
2/21/1977	0.02	0.02	0
2/22/1977	0.02	0.02	0
2/23/1977	0.02	0.02	0
2/24/1977	0.03	0.03	0
