Date	Total Discharge (cfs)	Baseflow (cfs)	Stormflow (cfs)
12/1/1974	1.5	1.4	0.1
12/2/1974	1.5	1.4	0.1
12/3/1974	1.4	1.4	0
12/4/1974	1.3	1.3	0
12/5/1974	1.3	1.3	0
12/6/1974	11	1.3	9.7
12/7/1974	8	3	5
12/8/1974	3.1	3	0.1
12/9/1974	3	3	0
12/10/1974	1.8	1.6	0.2
12/11/1974	1.6	1.6	0
12/12/1974	2	1.6	0.4
12/13/1974	4	4	0
12/14/1974	5.7	4	1.7
12/15/1974	41	4	37
12/16/1974	7.7	3.5	4.2
12/17/1974	4.7	3.5	1.2
12/18/1974	3.5	3.5	0
12/19/1974	4.2	3.5	0.7
12/20/1974	3.8	3.5	0.3
12/21/1974	3.5	3.5	0
12/22/1974	2.8	2.3	0.5
12/23/1974	4	2.3	1.7
12/24/1974	2.3	2.3	0
12/25/1974	1.5	1.5	0
12/26/1974	2	1.5	0.5
12/27/1974	2	1.5	0.5
12/28/1974	2	2	0
12/29/1974	2.5	2	0.5
12/30/1974	2	2	0
12/31/1974	4.4	1.4	3
1/1/1975	2.5	1.4	1.1
1/2/1975	1.4	1.4	0
1/3/1975	2.8	1.3	1.5
1/4/1975	1.9	1.3	0.6
1/5/1975	1.3	1.3	0
1/6/1975	2.8	2.6	0.2
1/7/1975	2.6	2.6	0
1/8/1975	11	2.6	8.4
1/9/1975	2.9	2.9	0
1/10/1975	97	2.9	94.1
1/11/1975	15	2.9	12.1
1/12/1975	4.4	2.9	1.5
1/13/1975	3.5	2.9	0.6
1/14/1975	2.9	2.9	0
1/15/1975	2.4	1.8	0.6
1/16/1975	2.1	1.8	0.3
1/17/1975	1.8	1.8	0
1/18/1975	2.6	1.2	1.4
1/19/1975	1.2	1.2	0
1/20/1975	1.4	1.2	0.2
1/21/1975	1.6	1.3	0.3
1/22/1975	1.3	1.3	0
1/23/1975	1.3	1.3	0
1/24/1975	9.2	1.5	7.7
1/25/1975	8	1.5	6.5
1/26/1975	1.5	1.5	0
1/27/1975	1.4	1.4	0
1/28/1975	1.4	1.4	0
1/29/1975	19	1.4	17.6
1/30/1975	1.9	1.5	0.4
1/31/1975	1.5	1.5	0
2/1/1975	1.5	1.5	0
2/2/1975	1.2	1.2	0
2/3/1975	1.5	1.2	0.3
2/4/1975	1.5	1.2	0.3
2/5/1975	3.3	1.9	1.4
2/6/1975	2.5	1.9	0.6
2/7/1975	1.9	1.9	0
2/8/1975	1.4	1.4	0
2/9/1975	1.5	1.4	0.1
2/10/1975	1.5	1.4	0.1
2/11/1975	1.4	1.4	0
2/12/1975	1.4	1.4	0
2/13/1975	1.5	1.4	0.1
2/14/1975	1.5	1.5	0
2/15/1975	1.8	1.5	0.3
2/16/1975	4	1.5	2.5
2/17/1975	10	4.9	5.1
2/18/1975	5.5	4.9	0.6
2/19/1975	4.9	4.9	0
2/20/1975	5.5	5.5	0
2/21/1975	7.7	5.5	2.2
2/22/1975	8.8	5.5	3.3
2/23/1975	5.5	5.5	0
2/24/1975	96	5.5	90.5
2/25/1975	21	5.5	15.5
2/26/1975	7.3	4.2	3.1
2/27/1975	4.9	4.2	0.7
2/28/1975	4.2	4.2	0
3/1/1975	2.3	1.3	1
3/2/1975	1.3	1.3	0
3/3/1975	1.4	1.3	0.1
3/4/1975	1.4	1.4	0
3/5/1975	1.9	1.4	0.5
3/6/1975	10	1.4	8.6
3/7/1975	6.6	1.9	4.7
3/8/1975	3.8	1.9	1.9
3/9/1975	1.9	1.9	0
3/10/1975	1.9	1.9	0
3/11/1975	1.9	1.9	0
3/12/1975	2	1.9	0.1
3/13/1975	2.1	2.1	0
3/14/1975	2.3	2.1	0.2
3/15/1975	3.5	2.1	1.4
3/16/1975	15	15	0
3/17/1975	95	15	80
3/18/1975	78	15	63
3/19/1975	52	21	31
3/20/1975	21	21	0
3/21/1975	59	21	38
3/22/1975	102	12	90
3/23/1975	15	12	3
3/24/1975	12	12	0
3/25/1975	8.4	4.4	4
3/26/1975	5.6	4.4	1.2
3/27/1975	4.4	4.4	0
3/28/1975	28	6.9	21.1
3/29/1975	17	6.9	10.1
3/30/1975	6.9	6.9	0
3/31/1975	6.3	5.5	0.8
4/1/1975	5.5	5.5	0
4/2/1975	6.6	5.5	1.1
4/3/1975	11	6	5
4/4/1975	8.8	6	2.8
4/5/1975	6	6	0
4/6/1975	7.7	7.7	0
4/7/1975	12	7.7	4.3
4/8/1975	11	7.7	3.3
4/9/1975	7.7	5.7	2
4/10/1975	5.7	5.7	0
4/11/1975	5.7	5.7	0
4/12/1975	4.9	4	0.9
4/13/1975	4.2	4	0.2
4/14/1975	4	4	0
4/15/1975	4	3.3	0.7
4/16/1975	3.5	3.3	0.2
4/17/1975	3.3	3.3	0
4/18/1975	4	2.8	1.2
4/19/1975	3.3	2.8	0.5
4/20/1975	2.8	2.8	0
4/21/1975	8.4	4.9	3.5
4/22/1975	4.9	4.9	0
4/23/1975	23	4.9	18.1
4/24/1975	5.2	3.3	1.9
4/25/1975	4.2	3.3	0.9
4/26/1975	3.3	3.3	0
4/27/1975	14	14	0
4/28/1975	214	14	200
4/29/1975	30	14	16
4/30/1975	27	5.5	21.5
5/1/1975	8.8	5.5	3.3
5/2/1975	5.5	5.5	0
5/3/1975	6	4	2
5/4/1975	4	4	0
5/5/1975	29	4	25
5/6/1975	40	4.9	35.1
5/7/1975	8.8	4.9	3.9
5/8/1975	4.9	4.9	0
5/9/1975	3.8	2.8	1
5/10/1975	2.8	2.8	0
5/11/1975	10	2.8	7.2
5/12/1975	4.7	3	1.7
5/13/1975	3	3	0
5/14/1975	5.2	3	2.2
5/15/1975	3.5	1.8	1.7
5/16/1975	2.3	1.8	0.5
5/17/1975	1.8	1.8	0
5/18/1975	1.5	1.5	0
5/19/1975	1.9	1.5	0.4
5/20/1975	2.5	1.5	1
5/21/1975	6.6	2.5	4.1
5/22/1975	2.6	2.5	0.1
5/23/1975	2.5	2.5	0
5/24/1975	2.5	1.9	0.6
5/25/1975	1.9	1.9	0
5/26/1975	1.9	1.9	0
5/27/1975	1.9	1.8	0.1
5/28/1975	1.8	1.8	0
5/29/1975	1.8	1.8	0
5/30/1975	13	1.3	11.7
5/31/1975	5.4	1.3	4.1
6/1/1975	1.3	1.3	0
6/2/1975	1.5	1.5	0
6/3/1975	2.6	1.5	1.1
6/4/1975	20	1.5	18.5
6/5/1975	18	1.4	16.6
6/6/1975	2.2	1.4	0.8
6/7/1975	1.4	1.4	0
6/8/1975	1.1	1.1	0
6/9/1975	1.6	1.1	0.5
6/10/1975	1.8	1.1	0.7
6/11/1975	1.9	1.9	0
6/12/1975	2.5	1.9	0.6
6/13/1975	4.6	1.9	2.7
6/14/1975	24	5.7	18.3
6/15/1975	61	5.7	55.3
6/16/1975	5.7	5.7	0
6/17/1975	46	4.2	41.8
6/18/1975	6.9	4.2	2.7
6/19/1975	4.2	4.2	0
6/20/1975	3.3	2.5	0.8
6/21/1975	2.5	2.5	0
6/22/1975	6	2.5	3.5
6/23/1975	7.6	6.3	1.3
6/24/1975	29	6.3	22.7
6/25/1975	6.3	6.3	0
6/26/1975	2.6	1.9	0.7
6/27/1975	2.2	1.9	0.3
6/28/1975	1.9	1.9	0
6/29/1975	1.5	1.5	0
6/30/1975	1.8	1.5	0.3
7/1/1975	1.8	1.5	0.3
7/2/1975	1.8	1.8	0
7/3/1975	6.3	1.8	4.5
7/4/1975	2.5	1.8	0.7
7/5/1975	1.3	1.3	0
7/6/1975	7.6	1.3	6.3
7/7/1975	1.8	1.3	0.5
7/8/1975	1.5	1.5	0
7/9/1975	4	1.5	2.5
7/10/1975	2.3	1.5	0.8
7/11/1975	14	1.4	12.6
7/12/1975	2.5	1.4	1.1
7/13/1975	1.4	1.4	0
7/14/1975	1.6	1.6	0
7/15/1975	1.8	1.6	0.2
7/16/1975	2	1.6	0.4
7/17/1975	2.3	2.3	0
7/18/1975	2.3	2.3	0
7/19/1975	8.6	2.3	6.3
7/20/1975	1.9	1.9	0
7/21/1975	2	1.9	0.1
7/22/1975	2.3	1.9	0.4
7/23/1975	18	2.3	15.7
7/24/1975	8	2.3	5.7
7/25/1975	2.3	2.3	0
7/26/1975	2	1.6	0.4
7/27/1975	1.6	1.6	0
7/28/1975	2	1.6	0.4
7/29/1975	2.2	2.2	0
7/30/1975	2.6	2.2	0.4
7/31/1975	2.7	2.2	0.5
8/1/1975	2.7	2.7	0
8/2/1975	21	2.7	18.3
8/3/1975	3	2.7	0.3
8/4/1975	2.7	2.7	0
8/5/1975	7.2	2.7	4.5
8/6/1975	3.6	2.7	0.9
8/7/1975	2.4	2.1	0.3
8/8/1975	2.4	2.1	0.3
8/9/1975	2.1	2.1	0
8/10/1975	1.9	1.9	0
8/11/1975	2.3	1.9	0.4
8/12/1975	2.3	1.9	0.4
8/13/1975	2.7	2.3	0.4
8/14/1975	2.3	2.3	0
8/15/1975	2.3	2.3	0
8/16/1975	23	4.5	18.5
8/17/1975	4.5	4.5	0
8/18/1975	8.9	4.5	4.4
8/19/1975	2.4	2.4	0
8/20/1975	43	2.4	40.6
8/21/1975	4.4	2.4	2
8/22/1975	58	4.2	53.8
8/23/1975	27	4.2	22.8
8/24/1975	4.2	4.2	0
8/25/1975	7.3	2.5	4.8
8/26/1975	2.9	2.5	0.4
8/27/1975	2.5	2.5	0
8/28/1975	11	4.1	6.9
8/29/1975	25	4.1	20.9
8/30/1975	4.1	4.1	0
8/31/1975	2.5	2.1	0.4
9/1/1975	2.1	2.1	0
9/2/1975	2.6	2.1	0.5
9/3/1975	5.6	2.2	3.4
9/4/1975	2.2	2.2	0
9/5/1975	17	2.2	14.8
9/6/1975	2.9	1.9	1
9/7/1975	1.9	1.9	0
9/8/1975	2.2	1.9	0.3
9/9/1975	2.3	2.3	0
9/10/1975	2.5	2.3	0.2
9/11/1975	2.6	2.3	0.3
9/12/1975	2.3	1.4	0.9
9/13/1975	1.6	1.4	0.2
9/14/1975	1.4	1.4	0
9/15/1975	1.9	1.9	0
9/16/1975	2.3	1.9	0.4
9/17/1975	2.1	1.9	0.2
9/18/1975	2.3	1.6	0.7
9/19/1975	2.7	1.6	1.1
9/20/1975	1.6	1.6	0
9/21/1975	1.3	1.3	0
9/22/1975	1.7	1.3	0.4
9/23/1975	1.9	1.3	0.6
9/24/1975	2.2	1.9	0.3
9/25/1975	1.9	1.9	0
9/26/1975	1.9	1.9	0
9/27/1975	1.7	1.5	0.2
9/28/1975	1.5	1.5	0
9/29/1975	6.8	1.5	5.3
9/30/1975	2.7	1.5	1.2
10/1/1975	1.5	1.5	0
10/2/1975	1.6	1.5	0.1
10/3/1975	1.6	1.3	0.3
10/4/1975	1.4	1.3	0.1
10/5/1975	1.3	1.3	0
10/6/1975	1.8	1.8	0
10/7/1975	2.3	1.8	0.5
10/8/1975	2	1.8	0.2
10/9/1975	2.1	1.6	0.5
10/10/1975	2	1.6	0.4
10/11/1975	1.6	1.6	0
10/12/1975	1.2	1.2	0
10/13/1975	1.9	1.2	0.7
10/14/1975	4.6	1.2	3.4
10/15/1975	26	1.6	24.4
10/16/1975	1.7	1.6	0.1
10/17/1975	1.6	1.6	0
10/18/1975	1.3	1.1	0.2
10/19/1975	1.1	1.1	0
10/20/1975	1.7	1.1	0.6
10/21/1975	2	2	0
10/22/1975	2	2	0
10/23/1975	2.1	2	0.1
10/24/1975	2.3	1.1	1.2
10/25/1975	1.7	1.1	0.6
10/26/1975	1.1	1.1	0
10/27/1975	1.7	1.7	0
10/28/1975	2	1.7	0.3
10/29/1975	1.9	1.7	0.2
10/30/1975	2	1.8	0.2
10/31/1975	1.8	1.8	0
11/1/1975	4.1	1.8	2.3
11/2/1975	23	2.3	20.7
11/3/1975	6.5	2.3	4.2
11/4/1975	2.3	2.3	0
11/5/1975	1.9	1.9	0
11/6/1975	1.9	1.9	0
11/7/1975	6.5	1.9	4.6
11/8/1975	3.1	3.1	0
11/9/1975	7.5	3.1	4.4
11/10/1975	22	3.1	18.9
11/11/1975	2.1	1.8	0.3
11/12/1975	1.8	1.8	0
11/13/1975	1.9	1.8	0.1
11/14/1975	1.9	1.6	0.3
11/15/1975	1.7	1.6	0.1
11/16/1975	1.6	1.6	0
11/17/1975	2.1	2.1	0
11/18/1975	2.2	2.1	0.1
11/19/1975	2.3	2.1	0.2
11/20/1975	12	2	10
11/21/1975	4.1	2	2.1
11/22/1975	2	2	0
11/23/1975	1.3	1.3	0
11/24/1975	2.1	1.3	0.8
11/25/1975	3.1	1.3	1.8
11/26/1975	2.2	2	0.2
11/27/1975	2.3	2	0.3
11/28/1975	2	2	0
11/29/1975	76	3.9	72.1
11/30/1975	34	3.9	30.1
12/1/1975	3.9	3.9	0
12/2/1975	3.1	2.5	0.6
12/3/1975	2.5	2.5	0
12/4/1975	2.6	2.5	0.1
12/5/1975	2.6	1.5	1.1
12/6/1975	2.1	1.5	0.6
12/7/1975	1.5	1.5	0
12/8/1975	2.5	2.3	0.2
12/9/1975	4.5	2.3	2.2
12/10/1975	2.3	2.3	0
12/11/1975	3.2	3.2	0
12/12/1975	5.3	3.2	2.1
12/13/1975	20	3.2	16.8
12/14/1975	22	3.2	18.8
12/15/1975	6.1	3.2	2.9
12/16/1975	3.2	3.2	0
12/17/1975	2	1.6	0.4
12/18/1975	1.8	1.6	0.2
12/19/1975	1.6	1.6	0
12/20/1975	1.4	1.3	0.1
12/21/1975	1.4	1.3	0.1
12/22/1975	1.3	1.3	0
12/23/1975	1.3	1.2	0.1
12/24/1975	1.2	1.2	0
12/25/1975	1.2	1.2	0
12/26/1975	1.2	0.97	0.23
12/27/1975	1.1	0.97	0.13
12/28/1975	0.97	0.97	0
12/29/1975	0.6	0.6	0
12/30/1975	0.7	0.6	0.1
12/31/1975	0.8	0.6	0.2
1/1/1976	1.3	1.3	0
1/2/1976	1.5	1.3	0.2
1/3/1976	1.6	1.3	0.3
1/4/1976	0.8	0.58	0.22
1/5/1976	0.62	0.58	0.04
1/6/1976	0.58	0.58	0
1/7/1976	0.56	0.54	0.02
1/8/1976	0.56	0.54	0.02
1/9/1976	0.54	0.54	0
1/10/1976	0.58	0.58	0
1/11/1976	0.6	0.58	0.02
1/12/1976	0.64	0.58	0.06
1/13/1976	0.6	0.6	0
1/14/1976	0.6	0.6	0
1/15/1976	0.62	0.6	0.02
1/16/1976	0.62	0.56	0.06
1/17/1976	0.6	0.56	0.04
1/18/1976	0.56	0.56	0
1/19/1976	0.58	0.58	0
1/20/1976	0.6	0.58	0.02
1/21/1976	0.6	0.58	0.02
1/22/1976	0.59	0.59	0
1/23/1976	0.62	0.59	0.03
1/24/1976	0.6	0.59	0.01
1/25/1976	0.52	0.52	0
1/26/1976	0.66	0.52	0.14
1/27/1976	0.62	0.52	0.1
1/28/1976	0.56	0.56	0
1/29/1976	0.62	0.56	0.06
1/30/1976	0.62	0.56	0.06
1/31/1976	0.58	0.53	0.05
2/1/1976	0.53	0.53	0
2/2/1976	0.6	0.53	0.07
2/3/1976	0.64	0.64	0
2/4/1976	0.7	0.64	0.06
2/5/1976	0.74	0.64	0.1
2/6/1976	0.67	0.52	0.15
2/7/1976	0.52	0.52	0
2/8/1976	0.7	0.52	0.18
2/9/1976	5	5	0
2/10/1976	53	5	48
2/11/1976	22	5	17
2/12/1976	29	4.6	24.4
2/13/1976	13	4.6	8.4
2/14/1976	4.6	4.6	0
2/15/1976	32	19	13
2/16/1976	57	19	38
2/17/1976	19	19	0
2/18/1976	63	5.9	57.1
2/19/1976	9	5.9	3.1
2/20/1976	5.9	5.9	0
2/21/1976	8.6	6.8	1.8
2/22/1976	8.2	6.8	1.4
2/23/1976	6.8	6.8	0
2/24/1976	24	24	0
2/25/1976	46	24	22
2/26/1976	30	24	6
2/27/1976	17	8.2	8.8
2/28/1976	9.1	8.2	0.9
2/29/1976	8.2	8.2	0
3/1/1976	5.7	5.7	0
3/2/1976	8.1	5.7	2.4
3/3/1976	52	5.7	46.3
3/4/1976	304	20	284
3/5/1976	145	20	125
3/6/1976	20	20	0
3/7/1976	10	5.9	4.1
3/8/1976	6.7	5.9	0.8
3/9/1976	5.9	5.9	0
3/10/1976	5.7	4.3	1.4
3/11/1976	4.3	4.3	0
3/12/1976	39	4.3	34.7
3/13/1976	12	5.6	6.4
3/14/1976	7.5	5.6	1.9
3/15/1976	5.6	5.6	0
3/16/1976	4.4	2.6	1.8
3/17/1976	3.1	2.6	0.5
3/18/1976	2.6	2.6	0
3/19/1976	2.8	2.8	0
3/20/1976	4.4	2.8	1.6
3/21/1976	4.2	2.8	1.4
3/22/1976	3.8	3.1	0.7
3/23/1976	3.6	3.1	0.5
3/24/1976	3.1	3.1	0
3/25/1976	2.4	2.4	0
3/26/1976	63	2.4	60.6
3/27/1976	133	2.4	130.6
3/28/1976	13	2.9	10.1
3/29/1976	7.9	2.9	5
3/30/1976	2.9	2.9	0
3/31/1976	7.7	3.3	4.4
4/1/1976	4.8	3.3	1.5
4/2/1976	3.3	3.3	0
4/3/1976	2.7	2.1	0.6
4/4/1976	3.1	2.1	1
4/5/1976	2.1	2.1	0
4/6/1976	2	1.6	0.4
4/7/1976	1.7	1.6	0.1
4/8/1976	1.6	1.6	0
4/9/1976	1.6	1.6	0
4/10/1976	20	1.6	18.4
4/11/1976	6.9	1.6	5.3
4/12/1976	2.3	2.3	0
4/13/1976	2.8	2.3	0.5
4/14/1976	2.4	2.3	0.1
4/15/1976	6.9	2.8	4.1
4/16/1976	2.8	2.8	0
4/17/1976	18	2.8	15.2
4/18/1976	2.6	2.1	0.5
4/19/1976	2.1	2.1	0
4/20/1976	9	2.1	6.9
4/21/1976	24	3.9	20.1
4/22/1976	6.2	3.9	2.3
4/23/1976	3.9	3.9	0
4/24/1976	250	19	231
4/25/1976	109	19	90
4/26/1976	19	19	0
4/27/1976	8.9	5.3	3.6
4/28/1976	6.7	5.3	1.4
4/29/1976	5.3	5.3	0
4/30/1976	4.4	4	0.4
5/1/1976	4.2	4	0.2
5/2/1976	4	4	0
5/3/1976	3.6	2.1	1.5
5/4/1976	2.1	2.1	0
5/5/1976	132	2.1	129.9
5/6/1976	46	6	40
5/7/1976	10	6	4
5/8/1976	6	6	0
5/9/1976	4.1	3.3	0.8
5/10/1976	4.9	3.3	1.6
5/11/1976	3.3	3.3	0
5/12/1976	3	2.8	0.2
5/13/1976	2.9	2.8	0.1
5/14/1976	2.8	2.8	0
5/15/1976	61	4.8	56.2
5/16/1976	10	4.8	5.2
5/17/1976	4.8	4.8	0
5/18/1976	3.2	2.8	0.4
5/19/1976	2.8	2.8	0
5/20/1976	2.8	2.8	0
5/21/1976	2.5	1.9	0.6
5/22/1976	2.1	1.9	0.2
5/23/1976	1.9	1.9	0
5/24/1976	1.8	1.8	0
5/25/1976	2.1	1.8	0.3
5/26/1976	2.1	1.8	0.3
5/27/1976	2.1	2.1	0
5/28/1976	17	2.1	14.9
5/29/1976	15	2.1	12.9
5/30/1976	3.6	2.5	1.1
5/31/1976	2.8	2.5	0.3
6/1/1976	2.5	2.5	0
6/2/1976	2.5	2.5	0
6/3/1976	2.6	2.5	0.1
6/4/1976	2.5	2.5	0
6/5/1976	2	1.5	0.5
6/6/1976	1.5	1.5	0
6/7/1976	2	1.5	0.5
6/8/1976	2.4	2.3	0.1
6/9/1976	2.3	2.3	0
6/10/1976	3	2.3	0.7
6/11/1976	2.3	2.3	0
6/12/1976	2.4	2.3	0.1
6/13/1976	2.7	2.3	0.4
6/14/1976	35	2.1	32.9
6/15/1976	2.6	2.1	0.5
6/16/1976	2.1	2.1	0
6/17/1976	2.1	2.1	0
6/18/1976	32	2.1	29.9
6/19/1976	4	2.1	1.9
6/20/1976	2.6	2.1	0.5
6/21/1976	2.2	2.1	0.1
6/22/1976	2.1	2.1	0
6/23/1976	2	2	0
6/24/1976	2.5	2	0.5
6/25/1976	2	2	0
6/26/1976	1.6	1.6	0
6/27/1976	1.7	1.6	0.1
6/28/1976	2.7	1.6	1.1
6/29/1976	2.2	1.8	0.4
6/30/1976	3.3	1.8	1.5
7/1/1976	1.8	1.8	0
7/2/1976	2.1	1.2	0.9
7/3/1976	1.5	1.2	0.3
7/4/1976	1.2	1.2	0
7/5/1976	1.2	1.2	0
7/6/1976	1.5	1.2	0.3
7/7/1976	2.1	1.2	0.9
7/8/1976	2.2	2.1	0.1
7/9/1976	2.6	2.1	0.5
7/10/1976	2.1	2.1	0
7/11/1976	1.4	1.4	0
7/12/1976	1.8	1.4	0.4
7/13/1976	1.9	1.4	0.5
7/14/1976	2.4	2.1	0.3
7/15/1976	2.1	2.1	0
7/16/1976	2.4	2.1	0.3
7/17/1976	1.4	1.2	0.2
7/18/1976	1.2	1.2	0
7/19/1976	2.3	1.2	1.1
7/20/1976	2.3	1.7	0.6
7/21/1976	1.7	1.7	0
7/22/1976	1.8	1.7	0.1
7/23/1976	14	1.3	12.7
7/24/1976	3.1	1.3	1.8
7/25/1976	1.3	1.3	0
7/26/1976	2	1.8	0.2
7/27/1976	1.8	1.8	0
7/28/1976	17	1.8	15.2
7/29/1976	2.1	2.1	0
7/30/1976	29	2.1	26.9
7/31/1976	26	2.1	23.9
8/1/1976	1.5	1.3	0.2
8/2/1976	1.3	1.3	0
8/3/1976	1.5	1.3	0.2
8/4/1976	2.1	2.1	0
8/5/1976	3.7	2.1	1.6
8/6/1976	2.2	2.1	0.1
8/7/1976	1.3	1	0.3
8/8/1976	1	1	0
8/9/1976	1.8	1	0.8
8/10/1976	2.1	2.1	0
8/11/1976	2.3	2.1	0.2
8/12/1976	2.2	2.1	0.1
8/13/1976	2.3	1.7	0.6
8/14/1976	34	1.7	32.3
8/15/1976	1.7	1.7	0
8/16/1976	1.7	1.7	0
8/17/1976	1.8	1.7	0.1
8/18/1976	1.8	1.7	0.1
8/19/1976	2.1	2.1	0
8/20/1976	2.3	2.1	0.2
8/21/1976	2.1	2.1	0
8/22/1976	1.7	1.7	0
8/23/1976	1.9	1.7	0.2
8/24/1976	2.1	1.7	0.4
8/25/1976	10	2.3	7.7
8/26/1976	9.5	2.3	7.2
8/27/1976	2.3	2.3	0
8/28/1976	56	1.7	54.3
8/29/1976	1.8	1.7	0.1
8/30/1976	1.7	1.7	0
8/31/1976	1.6	1.5	0.1
9/1/1976	16	1.5	14.5
9/2/1976	1.5	1.5	0
9/3/1976	1.3	0.92	0.38
9/4/1976	1.1	0.92	0.18
9/5/1976	0.92	0.92	0
9/6/1976	0.81	0.81	0
9/7/1976	1.6	0.81	0.79
9/8/1976	1.6	0.81	0.79
9/9/1976	69	1.4	67.6
9/10/1976	2.3	1.4	0.9
9/11/1976	1.4	1.4	0
9/12/1976	1.1	1.1	0
9/13/1976	1.1	1.1	0
9/14/1976	1.4	1.1	0.3
9/15/1976	1.1	1	0.1
9/16/1976	1	1	0
9/17/1976	1.2	1	0.2
9/18/1976	1	1	0
9/19/1976	11	1	10
9/20/1976	2.6	1	1.6
9/21/1976	1.3	1.2	0.1
9/22/1976	1.2	1.2	0
9/23/1976	1.3	1.2	0.1
9/24/1976	1.3	1.1	0.2
9/25/1976	1.1	1.1	0
9/26/1976	1.2	1.1	0.1
9/27/1976	1.1	1.1	0
9/28/1976	1.1	1.1	0
9/29/1976	1.3	1.1	0.2
9/30/1976	1.1	0.8	0.3
10/1/1976	0.88	0.8	0.08
10/2/1976	0.8	0.8	0
10/3/1976	0.8	0.8	0
10/4/1976	3.5	0.8	2.7
10/5/1976	75	0.8	74.2
10/6/1976	7.4	1.1	6.3
10/7/1976	1.4	1.1	0.3
10/8/1976	1.1	1.1	0
10/9/1976	0.88	0.64	0.24
10/10/1976	0.64	0.64	0
10/11/1976	0.79	0.64	0.15
10/12/1976	1.2	0.97	0.23
10/13/1976	0.97	0.97	0
10/14/1976	0.97	0.97	0
10/15/1976	0.96	0.75	0.21
10/16/1976	0.9	0.75	0.15
10/17/1976	0.75	0.75	0
10/18/1976	0.84	0.84	0
10/19/1976	2	0.84	1.16
10/20/1976	0.97	0.84	0.13
10/21/1976	0.88	0.81	0.07
10/22/1976	0.98	0.81	0.17
10/23/1976	0.81	0.81	0
10/24/1976	3.9	2.4	1.5
10/25/1976	2.4	2.4	0
10/26/1976	4.6	2.4	2.2
10/27/1976	2.1	0.97	1.13
10/28/1976	1.2	0.97	0.23
10/29/1976	0.97	0.97	0
10/30/1976	15	1.2	13.8
10/31/1976	6.1	1.2	4.9
11/1/1976	1.2	1.2	0
11/2/1976	0.97	0.97	0
11/3/1976	1	0.97	0.03
11/4/1976	3.8	0.97	2.83
11/5/1976	1.6	0.75	0.85
11/6/1976	0.84	0.75	0.09
11/7/1976	0.75	0.75	0
11/8/1976	0.74	0.74	0
11/9/1976	0.99	0.74	0.25
11/10/1976	1.6	0.74	0.86
11/11/1976	2	1.5	0.5
11/12/1976	1.6	1.5	0.1
11/13/1976	1.5	1.5	0
11/14/1976	1.3	1.3	0
11/15/1976	1.4	1.3	0.1
11/16/1976	1.3	1.3	0
11/17/1976	1.3	1.3	0
11/18/1976	1.4	1.3	0.1
11/19/1976	1.3	1.3	0
11/20/1976	1.5	0.97	0.53
11/21/1976	1.1	0.97	0.13
11/22/1976	0.97	0.97	0
11/23/1976	1.1	0.97	0.13
11/24/1976	0.97	0.97	0
11/25/1976	0.97	0.97	0
11/26/1976	0.98	0.94	0.04
11/27/1976	1	0.94	0.06
11/28/1976	0.94	0.94	0
11/29/1976	0.88	0.75	0.13
11/30/1976	0.75	0.75	0
12/1/1976	0.83	0.75	0.08
12/2/1976	0.86	0.82	0.04
12/3/1976	0.82	0.82	0
12/4/1976	0.82	0.82	0
12/5/1976	0.81	0.81	0
12/6/1976	0.9	0.81	0.09
12/7/1976	0.93	0.81	0.12
12/8/1976	0.92	0.92	0
12/9/1976	0.95	0.92	0.03
12/10/1976	0.97	0.92	0.05
12/11/1976	0.81	0.76	0.05
12/12/1976	0.76	0.76	0
12/13/1976	0.8	0.76	0.04
12/14/1976	0.9	0.9	0
12/15/1976	0.92	0.9	0.02
12/16/1976	0.93	0.9	0.03
12/17/1976	0.92	0.92	0
12/18/1976	0.96	0.92	0.04
12/19/1976	1	0.92	0.08
12/20/1976	1.1	0.98	0.12
12/21/1976	1	0.98	0.02
12/22/1976	0.98	0.98	0
12/23/1976	0.96	0.94	0.02
12/24/1976	0.94	0.94	0
12/25/1976	0.98	0.94	0.04
12/26/1976	0.98	0.84	0.14
12/27/1976	0.93	0.84	0.09
12/28/1976	0.84	0.84	0
12/29/1976	0.72	0.56	0.16
12/30/1976	0.64	0.56	0.08
12/31/1976	0.56	0.56	0
1/1/1977	0.48	0.34	0.14
1/2/1977	0.41	0.34	0.07
1/3/1977	0.34	0.34	0
1/4/1977	0.28	0.18	0.1
1/5/1977	0.22	0.18	0.04
1/6/1977	0.18	0.18	0
1/7/1977	0.14	0.08	0.06
1/8/1977	0.1	0.08	0.02
1/9/1977	0.08	0.08	0
1/10/1977	0.05	0.04	0.01
1/11/1977	0.04	0.04	0
1/12/1977	0.04	0.04	0
1/13/1977	0.05	0.03	0.02
1/14/1977	0.05	0.03	0.02
1/15/1977	0.03	0.03	0
1/16/1977	0.02	0.02	0
1/17/1977	0.02	0.02	0
1/18/1977	0.02	0.02	0
1/19/1977	0.02	0.02	0
1/20/1977	0.03	0.02	0.01
1/21/1977	0.03	0.02	0.01
1/22/1977	0.04	0.04	0
1/23/1977	0.07	0.04	0.03
1/24/1977	0.08	0.04	0.04
1/25/1977	0.07	0.04	0.03
1/26/1977	0.06	0.04	0.02
1/27/1977	0.04	0.04	0
1/28/1977	0.03	0.03	0
1/29/1977	0.03	0.03	0
1/30/1977	0.04	0.03	0.01
1/31/1977	0.05	0.05	0
2/1/1977	0.06	0.05	0.01
2/2/1977	0.06	0.05	0.01
